time,humidity,airTemperature,waterTemperature
15 Jul 2020 13:49:43,66.19999694824219,20.399999618530273,20.4375
15 Jul 2020 13:49:59,66.19999694824219,20.299999237060547,20.5
15 Jul 2020 13:50:15,66.4000015258789,20.399999618530273,20.5
15 Jul 2020 13:50:32,66.4000015258789,20.299999237060547,20.5
15 Jul 2020 13:50:48,66.30000305175781,20.399999618530273,20.5
15 Jul 2020 13:51:05,66.4000015258789,20.399999618530273,20.5
15 Jul 2020 13:51:21,66.30000305175781,20.299999237060547,20.5
15 Jul 2020 13:51:40,66.4000015258789,20.399999618530273,20.4375
15 Jul 2020 13:51:56,66.30000305175781,20.299999237060547,20.5
15 Jul 2020 13:52:13,66.4000015258789,20.299999237060547,20.5
15 Jul 2020 13:52:29,66.0999984741211,20.299999237060547,20.5
15 Jul 2020 13:52:46,66.0999984741211,20.399999618530273,20.5
15 Jul 2020 13:53:02,66.19999694824219,20.399999618530273,20.5
15 Jul 2020 13:53:18,66.0999984741211,20.299999237060547,20.5
15 Jul 2020 13:53:35,66.0999984741211,20.399999618530273,20.5
15 Jul 2020 13:53:51,66.0999984741211,20.299999237060547,20.5
15 Jul 2020 13:54:08,66,20.299999237060547,20.5
15 Jul 2020 13:54:24,66.19999694824219,20.399999618530273,20.4375
15 Jul 2020 13:54:40,66,20.299999237060547,20.5
15 Jul 2020 13:54:57,66,20.299999237060547,20.5
15 Jul 2020 13:55:13,65.80000305175781,20.299999237060547,20.5
15 Jul 2020 13:55:30,65.80000305175781,20.299999237060547,20.5
15 Jul 2020 13:55:46,65.69999694824219,20.399999618530273,20.5
15 Jul 2020 13:56:02,66,20.399999618530273,20.5
15 Jul 2020 13:56:19,65.9000015258789,20.399999618530273,20.5
15 Jul 2020 13:56:35,66,20.299999237060547,20.5
15 Jul 2020 13:56:52,66.0999984741211,20.399999618530273,20.5
15 Jul 2020 13:57:08,66,20.399999618530273,20.5
15 Jul 2020 13:57:24,66.30000305175781,20.399999618530273,20.5
15 Jul 2020 13:57:41,66.30000305175781,20.399999618530273,20.5
15 Jul 2020 13:57:57,66.30000305175781,20.399999618530273,20.4375
15 Jul 2020 13:58:14,66.30000305175781,20.399999618530273,20.4375
15 Jul 2020 13:58:30,66.30000305175781,20.399999618530273,20.4375
15 Jul 2020 13:58:46,66.30000305175781,20.399999618530273,20.4375
15 Jul 2020 13:59:03,66.4000015258789,20.399999618530273,20.5
15 Jul 2020 13:59:19,66.5,20.399999618530273,20.5
15 Jul 2020 13:59:36,66.5,20.399999618530273,20.5
15 Jul 2020 13:59:52,66.4000015258789,20.399999618530273,20.5
15 Jul 2020 14:00:08,66.4000015258789,20.399999618530273,20.5
15 Jul 2020 14:00:25,66.5,20.399999618530273,20.5
15 Jul 2020 14:00:41,66.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:00:58,66.9000015258789,20.399999618530273,20.5625
15 Jul 2020 14:01:14,66.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:01:30,66.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:01:47,66.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:02:03,66.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:02:20,66.5999984741211,20.399999618530273,20.5
15 Jul 2020 14:02:36,66.5999984741211,20.399999618530273,20.5
15 Jul 2020 14:02:52,66.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:03:09,66.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:03:25,66.69999694824219,20.399999618530273,20.5
15 Jul 2020 14:03:42,66.5999984741211,20.299999237060547,20.5
15 Jul 2020 14:03:58,67,20.399999618530273,20.5
15 Jul 2020 14:04:14,66.4000015258789,20.399999618530273,20.5
15 Jul 2020 14:04:31,66.19999694824219,20.399999618530273,20.5
15 Jul 2020 14:04:47,66.19999694824219,20.399999618530273,20.5
15 Jul 2020 14:05:06,67,20.399999618530273,20.5
15 Jul 2020 14:05:23,67,20.399999618530273,20.5
15 Jul 2020 14:05:39,67.19999694824219,20.399999618530273,20.4375
15 Jul 2020 14:05:55,67.30000305175781,20.399999618530273,20.4375
15 Jul 2020 14:06:14,67.4000015258789,20.399999618530273,20.5
15 Jul 2020 14:06:31,67,20.399999618530273,20.5
15 Jul 2020 14:06:47,66.5,20.399999618530273,20.5
15 Jul 2020 14:07:04,66.5,20.399999618530273,20.5
15 Jul 2020 14:07:20,66.5999984741211,20.399999618530273,20.5
15 Jul 2020 14:07:36,66.69999694824219,20.399999618530273,20.5
15 Jul 2020 14:07:53,67.5,20.399999618530273,20.5
15 Jul 2020 14:08:09,68,20.399999618530273,20.5
15 Jul 2020 14:08:26,68.0999984741211,20.399999618530273,20.5625
15 Jul 2020 14:08:42,68.30000305175781,20.399999618530273,20.5
15 Jul 2020 14:08:58,68.30000305175781,20.399999618530273,20.5625
15 Jul 2020 14:09:15,67.9000015258789,20.399999618530273,20.5
15 Jul 2020 14:09:31,67.5999984741211,20.399999618530273,20.5
15 Jul 2020 14:09:48,67.5,20.399999618530273,20.5625
15 Jul 2020 14:10:04,67.5999984741211,20.399999618530273,20.5
15 Jul 2020 14:10:23,67.69999694824219,20.399999618530273,20.5
15 Jul 2020 14:10:39,67.69999694824219,20.399999618530273,20.5
15 Jul 2020 14:10:56,67.19999694824219,20.399999618530273,20.5
15 Jul 2020 14:11:15,67.5,20.399999618530273,20.5
15 Jul 2020 14:11:31,67.5,20.399999618530273,20.5625
15 Jul 2020 14:11:48,67.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:12:04,68.0999984741211,20.399999618530273,20.5
15 Jul 2020 14:12:20,68.19999694824219,20.399999618530273,20.5
15 Jul 2020 14:12:37,68.0999984741211,20.399999618530273,20.5
15 Jul 2020 14:12:53,68.0999984741211,20.399999618530273,20.5
15 Jul 2020 14:13:10,67.9000015258789,20.399999618530273,20.5
15 Jul 2020 14:13:26,67.9000015258789,20.399999618530273,20.5
15 Jul 2020 14:13:42,67.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:13:59,67.9000015258789,20.399999618530273,20.5
15 Jul 2020 14:14:15,67.80000305175781,20.399999618530273,20.5
15 Jul 2020 14:14:32,67.19999694824219,20.399999618530273,20.5625
15 Jul 2020 14:14:48,68.0999984741211,20.5,20.5625
15 Jul 2020 14:15:04,68.19999694824219,20.399999618530273,20.5
15 Jul 2020 14:15:21,68.69999694824219,20.399999618530273,20.5
15 Jul 2020 14:15:37,68.69999694824219,20.399999618530273,20.5625
15 Jul 2020 14:15:54,68.30000305175781,20.399999618530273,20.5625
15 Jul 2020 14:16:10,68.30000305175781,20.399999618530273,20.5625
15 Jul 2020 14:16:26,68.4000015258789,20.399999618530273,20.5
15 Jul 2020 14:16:43,68.5999984741211,20.399999618530273,20.5625
15 Jul 2020 14:16:59,68.5999984741211,20.399999618530273,20.5625
15 Jul 2020 14:17:16,68.4000015258789,20.399999618530273,20.5
15 Jul 2020 14:17:32,68.0999984741211,20.399999618530273,20.5625
15 Jul 2020 14:17:48,67.5999984741211,20.5,20.5
15 Jul 2020 14:18:05,68.0999984741211,20.399999618530273,20.5625
15 Jul 2020 14:18:21,69,20.5,20.5625
15 Jul 2020 14:18:38,69.5,20.399999618530273,20.5625
15 Jul 2020 14:18:54,69.69999694824219,20.5,20.5625
15 Jul 2020 14:19:10,69.80000305175781,20.5,20.5625
15 Jul 2020 14:19:27,69.19999694824219,20.5,20.5
15 Jul 2020 14:19:43,69,20.399999618530273,20.5625
15 Jul 2020 14:20:00,68.80000305175781,20.5,20.5625
15 Jul 2020 14:20:16,68.30000305175781,20.399999618530273,20.5
15 Jul 2020 14:20:32,68.4000015258789,20.399999618530273,20.5
15 Jul 2020 14:20:49,68.69999694824219,20.5,20.5625
15 Jul 2020 14:21:05,68.80000305175781,20.5,20.5
15 Jul 2020 14:21:22,68.9000015258789,20.5,20.5625
15 Jul 2020 14:21:38,68.30000305175781,20.5,20.5625
15 Jul 2020 14:21:54,68.5,20.5,20.5625
15 Jul 2020 14:22:11,68.80000305175781,20.5,20.5625
15 Jul 2020 14:22:27,68.9000015258789,20.5,20.5
15 Jul 2020 14:22:44,68.69999694824219,20.5,20.5625
15 Jul 2020 14:23:00,68.19999694824219,20.5,20.5625
15 Jul 2020 14:23:16,68.19999694824219,20.5,20.5625
15 Jul 2020 14:23:33,68.69999694824219,20.5,20.5
15 Jul 2020 14:23:49,69,20.5,20.5625
15 Jul 2020 14:24:06,69.30000305175781,20.5,20.5
15 Jul 2020 14:24:22,69.19999694824219,20.5,20.5625
15 Jul 2020 14:24:38,68.9000015258789,20.5,20.5625
15 Jul 2020 14:24:55,68.80000305175781,20.5,20.5625
15 Jul 2020 14:25:11,68.9000015258789,20.5,20.5625
15 Jul 2020 14:25:30,69.0999984741211,20.5,20.5
15 Jul 2020 14:25:47,69,20.5,20.5625
15 Jul 2020 14:26:06,68.9000015258789,20.5,20.5625
15 Jul 2020 14:26:22,68.9000015258789,20.5,20.5625
15 Jul 2020 14:26:38,69.0999984741211,20.5,20.5
15 Jul 2020 14:26:55,69.19999694824219,20.5,20.5625
15 Jul 2020 14:27:11,69.30000305175781,20.5,20.5625
15 Jul 2020 14:27:28,69.4000015258789,20.5,20.5625
15 Jul 2020 14:27:44,69.5,20.5,20.5
15 Jul 2020 14:28:00,68,20.5,20.625
15 Jul 2020 14:28:17,68.19999694824219,20.5,20.5625
15 Jul 2020 14:28:33,68.69999694824219,20.5,20.5625
15 Jul 2020 14:28:52,68.9000015258789,20.5,20.5625
15 Jul 2020 14:29:09,69.19999694824219,20.5,20.5625
15 Jul 2020 14:29:25,69.19999694824219,20.5,20.5
15 Jul 2020 14:29:41,69.19999694824219,20.5,20.5625
15 Jul 2020 14:29:58,69.5999984741211,20.5,20.5625
15 Jul 2020 14:30:14,70,20.5,20.625
15 Jul 2020 14:30:31,69.5999984741211,20.5,20.5625
15 Jul 2020 14:30:47,69.5999984741211,20.5,20.625
15 Jul 2020 14:31:03,70,20.5,20.5625
15 Jul 2020 14:31:20,70,20.5,20.5625
15 Jul 2020 14:31:36,70.30000305175781,20.5,20.5625
15 Jul 2020 14:31:53,68.69999694824219,20.5,20.5625
15 Jul 2020 14:32:09,68.69999694824219,20.5,20.5625
15 Jul 2020 14:32:25,68.5999984741211,20.5,20.5625
15 Jul 2020 14:32:42,68.5999984741211,20.5,20.5625
15 Jul 2020 14:32:58,68.9000015258789,20.600000381469727,20.5625
15 Jul 2020 14:33:15,69.0999984741211,20.5,20.5
15 Jul 2020 14:33:31,69.30000305175781,20.5,20.5625
15 Jul 2020 14:33:47,69.69999694824219,20.5,20.5625
15 Jul 2020 14:34:04,69.80000305175781,20.600000381469727,20.5625
15 Jul 2020 14:34:20,69.9000015258789,20.5,20.5625
15 Jul 2020 14:34:37,70.9000015258789,20.5,20.625
15 Jul 2020 14:34:53,70.4000015258789,20.5,20.5625
15 Jul 2020 14:35:09,69.5,20.5,20.5625
15 Jul 2020 14:35:26,68.19999694824219,20.600000381469727,20.5625
15 Jul 2020 14:35:42,68.69999694824219,20.600000381469727,20.5625
15 Jul 2020 14:35:59,70.5999984741211,20.600000381469727,20.625
15 Jul 2020 14:36:15,70.30000305175781,20.600000381469727,20.5625
15 Jul 2020 14:36:34,69.19999694824219,20.600000381469727,20.625
15 Jul 2020 14:36:50,68.9000015258789,20.600000381469727,20.5625
15 Jul 2020 14:37:07,68.9000015258789,20.600000381469727,20.5625
15 Jul 2020 14:37:23,69.19999694824219,20.600000381469727,20.5625
15 Jul 2020 14:37:42,69.30000305175781,20.5,20.5625
15 Jul 2020 14:37:59,69,20.5,20.625
15 Jul 2020 14:38:15,68.9000015258789,20.600000381469727,20.5625
15 Jul 2020 14:38:31,69,20.600000381469727,20.5625
15 Jul 2020 14:38:50,69.5999984741211,20.600000381469727,20.5625
15 Jul 2020 14:39:07,70,20.600000381469727,20.625
15 Jul 2020 14:39:23,70,20.600000381469727,20.5625
15 Jul 2020 14:39:40,70.19999694824219,20.600000381469727,20.5625
